;rec;lig;#dock;pdb_expr_rec;pdb_expr_lig;pdb_dock_rec;pdb_dock_lig;deviation
5750;2jjs_C;2jjs_C;51;2vsc_0_1_A_1.pdb;2vsc_0_1_B_1.pdb;2jjs_C.pdb;2jjs_C_51.pdb;29.697822502247355
5751;1i7x_A;1i7x_C;181;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_181.pdb;46.27718479906847
5752;2z5h_B;2z5h_B;290;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_290.pdb;32.78023279386526
5753;2vp7_A;2vp7_A;288;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_288.pdb;13.237279275435332
5754;2z5h_I;2z5h_I;334;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_334.pdb;21.21204142493364
5755;3bpl_B;3bpl_C;181;3bpl_0_1_B_1.pdb;3bpl_0_1_C_1.pdb;3bpl_B.pdb;3bpl_C_181.pdb;44.12760604070697
5756;1ydi_A;1ydi_A;277;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_277.pdb;68.92653891054763
5757;2z5h_I;2z5h_I;335;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_335.pdb;21.920201346926103
5758;2vp7_A;2vp7_A;289;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_289.pdb;12.506733638606331
5759;2jjs_C;2jjs_C;52;2vsc_0_1_A_1.pdb;2vsc_0_1_B_1.pdb;2jjs_C.pdb;2jjs_C_52.pdb;32.84803210701378
5760;2i1n_B;2i1n_B;1;2i1n_0_4_B_2.pdb;2i1n_0_4_B_1.pdb;2i1n_B.pdb;2i1n_B_1.pdb;39.565445141075095
5761;2z5h_B;2z5h_B;291;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_291.pdb;32.78022751598896
5762;2z5h_I;2z5h_I;336;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_336.pdb;21.212027889268185
5763;2i1n_B;2p1m_B;0;-;-;-;-;-1.0
5764;2vp7_A;2vp7_A;290;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_290.pdb;12.506732659881209
5765;2i1n_B;2o8a_A;0;-;-;-;-;-1.0
5766;2z5h_B;2z5h_B;292;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_292.pdb;32.78022751598896
5767;2i1n_B;2i1n_B;2;2i1n_0_4_B_2.pdb;2i1n_0_4_B_1.pdb;2i1n_B.pdb;2i1n_B_2.pdb;39.5654400018419
5768;2jjs_C;2jjs_C;53;2vsc_0_1_A_1.pdb;2vsc_0_1_B_1.pdb;2jjs_C.pdb;2jjs_C_53.pdb;25.886971297281967
5769;2i1n_B;2pav_P;0;-;-;-;-;-1.0
5770;2z5h_I;2z5h_I;337;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_337.pdb;21.212027889268185
5771;2vp7_A;2vp7_A;291;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_291.pdb;12.506732659881209
5772;1ydi_A;1ydi_A;278;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_278.pdb;68.92654234558157
5773;1i7x_A;1i7x_C;182;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_182.pdb;46.277172304873986
5774;2i1n_B;2p1m_A;0;-;-;-;-;-1.0
5775;2z5h_B;2z5h_B;293;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_293.pdb;32.78025032210706
5776;2z5h_I;2z5h_I;338;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_338.pdb;21.591700474489006
5777;2vp7_A;2vp7_A;292;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_292.pdb;21.10751496700266
5778;2i1n_B;2i1n_B;3;2i1n_0_4_B_2.pdb;2i1n_0_4_B_1.pdb;2i1n_B.pdb;2i1n_B_3.pdb;39.5654400018419
5779;2jjs_C;2jjs_C;54;2vsc_0_1_A_1.pdb;2vsc_0_1_B_1.pdb;2jjs_C.pdb;2jjs_C_54.pdb;38.29650900752681
5780;2i1n_B;2rgn_C;0;-;-;-;-;-1.0
5781;2z5h_B;2z5h_B;294;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_294.pdb;32.780245972689094
5782;2z5h_I;2z5h_I;339;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_339.pdb;21.59172415514632
5783;2vp7_A;2vp7_A;293;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_293.pdb;13.237289286409018
5784;2i1n_B;2rhk_A;0;-;-;-;-;-1.0
5785;1ydi_A;1ydi_A;279;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_279.pdb;68.92654651848507
5786;2i1n_B;2i1n_B;4;2i1n_0_4_B_2.pdb;2i1n_0_4_B_1.pdb;2i1n_B.pdb;2i1n_B_4.pdb;39.565449885785604
5787;2z5h_I;2z5h_I;340;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_340.pdb;21.21203666735299
5788;2jjs_C;2jjs_C;55;2vsc_0_1_A_1.pdb;2vsc_0_1_B_1.pdb;2jjs_C.pdb;2jjs_C_55.pdb;35.0944003316863
5789;2z5h_B;2z5h_B;295;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_295.pdb;32.78024861482902
5790;2vp7_A;2vp7_A;294;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_294.pdb;16.894350095137366
5791;2z5h_I;2z5h_I;341;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_341.pdb;21.212027889268185
5792;2i1n_B;2pjy_A;0;-;-;-;-;-1.0
5793;2i1n_B;2v8q_E;0;-;-;-;-;-1.0
5794;1i7x_A;1i7x_C;183;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_183.pdb;46.27717427995673
5795;2z5h_B;2z5h_B;296;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_296.pdb;32.780250914842
5796;2i1n_B;2i1n_B;5;2i1n_0_4_B_2.pdb;2i1n_0_4_B_1.pdb;2i1n_B.pdb;2i1n_B_5.pdb;39.5654400018419
5797;2vp7_A;2vp7_A;295;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_295.pdb;12.506732659881209
5798;2jjs_C;2jjs_C;56;2vsc_0_1_A_1.pdb;2vsc_0_1_B_1.pdb;2jjs_C.pdb;2jjs_C_56.pdb;35.094411844403005
5799;2i1n_B;2vp7_A;0;-;-;-;-;-1.0
5800;2z5h_I;2z5h_I;342;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_342.pdb;21.5917062312709
5801;1ydi_A;1ydi_A;280;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_280.pdb;68.92654636634262
5802;2z5h_B;2z5h_B;297;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_297.pdb;32.780246437298175
5803;2i1n_B;2vp7_B;0;-;-;-;-;-1.0
5804;2vp7_A;2vp7_A;296;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_296.pdb;18.791126189722704
5805;2i1n_B;2i1n_B;6;2i1n_0_4_B_2.pdb;2i1n_0_4_B_1.pdb;2i1n_B.pdb;2i1n_B_6.pdb;39.5654400018419
5806;2i1n_B;2rhk_C;0;-;-;-;-;-1.0
5807;2z5h_I;2z5h_I;343;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_343.pdb;21.59171589716803
5808;2jjs_C;2jjs_C;57;2vsc_0_1_A_1.pdb;2vsc_0_1_B_1.pdb;2jjs_C.pdb;2jjs_C_57.pdb;35.09441042592619
5809;2i1n_B;2z3q_C;0;-;-;-;-;-1.0
5810;2z5h_B;2z5h_B;298;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_298.pdb;32.78024743332484
5811;2vp7_A;2vp7_A;297;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_297.pdb;20.014478217378453
5812;2z5h_I;2z5h_I;344;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_344.pdb;21.591722018110875
5813;2i1n_B;2z3q_B;0;-;-;-;-;-1.0
5814;2i1n_B;2i1n_B;7;2i1n_0_4_B_2.pdb;2i1n_0_4_B_1.pdb;2i1n_B.pdb;2i1n_B_7.pdb;39.565464718174425
5815;1i7x_A;1i7x_C;184;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_184.pdb;46.27718589071258
5816;1ydi_A;1ydi_A;281;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_281.pdb;68.92655668306602
5817;2z5h_B;2z5h_B;299;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_299.pdb;32.78024466778733
5818;2jjs_C;2jjs_C;58;2vsc_0_1_A_1.pdb;2vsc_0_1_B_1.pdb;2jjs_C.pdb;2jjs_C_58.pdb;25.886947686627455
5819;2vp7_A;2vp7_A;298;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_298.pdb;21.10751496700266
5820;2z5h_I;2z5h_I;345;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_345.pdb;21.212039094872598
5821;2i1n_B;2i1n_B;8;2i1n_0_4_B_2.pdb;2i1n_0_4_B_1.pdb;2i1n_B.pdb;2i1n_B_8.pdb;39.56545777288873
5822;2z5h_B;2z5h_B;300;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_300.pdb;32.78024215545089
5823;2vp7_A;2vp7_A;299;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_299.pdb;20.42369696948744
5824;2z5h_I;2z5h_I;346;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_346.pdb;21.59172415514632
5825;2i1n_B;2zch_P;0;-;-;-;-;-1.0
5826;2jjs_C;2jjs_C;59;2vsc_0_1_A_1.pdb;2vsc_0_1_B_1.pdb;2jjs_C.pdb;2jjs_C_59.pdb;32.53788169211465
5827;2z5h_B;2z5h_B;301;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_301.pdb;32.78022625226982
5828;1ydi_A;1ydi_A;282;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_282.pdb;68.92654501751036
5829;2i1n_B;3brw_B;0;-;-;-;-;-1.0
5830;2vp7_A;2vp7_A;300;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_300.pdb;13.237279729710094
5831;2z5h_I;2z5h_I;347;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_347.pdb;21.59172415514632
5832;2i1n_B;2i1n_B;9;2i1n_0_4_B_2.pdb;2i1n_0_4_B_1.pdb;2i1n_B.pdb;2i1n_B_9.pdb;39.5654400018419
5833;2i1n_B;2z5h_I;0;-;-;-;-;-1.0
5834;2i1n_B;2z5h_B;0;-;-;-;-;-1.0
5835;2jjs_C;2jjs_C;60;2vsc_0_1_A_1.pdb;2vsc_0_1_B_1.pdb;2jjs_C.pdb;2jjs_C_60.pdb;32.537881928168034
5836;1i7x_A;1i7x_C;185;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_185.pdb;46.27721411470877
5837;2z5h_B;2z5h_B;302;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_302.pdb;32.780251380366195
5838;2vp7_A;2vp7_A;301;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_301.pdb;12.506732659881209
5839;2z5h_I;2z5h_I;348;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_348.pdb;21.59172415514632
5840;2i1n_B;3ch5_B;0;-;-;-;-;-1.0
5841;2i1n_B;2i1n_B;10;2i1n_0_4_B_2.pdb;2i1n_0_4_B_1.pdb;2i1n_B.pdb;2i1n_B_10.pdb;39.5654400018419
5842;1ydi_A;1ydi_A;283;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_283.pdb;68.9265486161076
5843;2z5h_B;2z5h_B;303;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_303.pdb;32.78024743332484
5844;2vp7_A;2vp7_A;302;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_302.pdb;15.600011473833499
5845;2z5h_I;2z5h_I;349;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_349.pdb;21.212027889268185
5846;2jjs_C;2jjs_C;61;2vsc_0_1_A_1.pdb;2vsc_0_1_B_1.pdb;2jjs_C.pdb;2jjs_C_61.pdb;25.886947686627455
5847;2z5h_I;2z5h_I;350;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_350.pdb;21.59171589716803
5848;2z5h_B;2z5h_B;304;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_304.pdb;32.78022745467151
5849;2i1n_B;2i1n_B;11;2i1n_0_4_B_2.pdb;2i1n_0_4_B_1.pdb;2i1n_B.pdb;2i1n_B_11.pdb;42.05810496383648
5850;2vp7_A;2vp7_A;303;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_303.pdb;21.986209371388707
5851;2i1n_A;2i32_A;0;-;-;-;-;-1.0
5852;2jjs_C;2jjs_C;62;2vsc_0_1_A_1.pdb;2vsc_0_1_B_1.pdb;2jjs_C.pdb;2jjs_C_62.pdb;25.886946772314744
5853;2i1n_B;3c66_A;0;-;-;-;-;-1.0
5854;1i7x_A;1i7x_C;186;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_186.pdb;46.27717422241234
5855;2i1n_A;2i32_E;0;-;-;-;-;-1.0
5856;2z5h_I;2z5h_I;351;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_351.pdb;21.920201346926103
5857;2z5h_B;2z5h_B;305;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_305.pdb;32.780251380366195
5858;1ydi_A;1ydi_A;284;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_284.pdb;68.92654162576117
5859;2i1n_B;2i1n_B;12;2i1n_0_4_B_2.pdb;2i1n_0_4_B_1.pdb;2i1n_B.pdb;2i1n_B_12.pdb;42.05810132012327
5860;2vp7_A;2vp7_A;304;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_304.pdb;29.349534890306398
5861;2i1n_A;2iae_B;0;-;-;-;-;-1.0
5862;2z5h_I;2z5h_I;352;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_352.pdb;21.920201346926103
5863;2jjs_C;2jjs_C;63;2vsc_0_1_A_1.pdb;2vsc_0_1_B_1.pdb;2jjs_C.pdb;2jjs_C_63.pdb;25.886947686627455
5864;2z5h_B;2z5h_B;306;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_306.pdb;32.78022515465688
5865;2h0d_B;3c66_A;0;-;-;-;-;-1.0
5866;2vp7_A;2vp7_A;305;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_305.pdb;21.986209371388707
5867;2i1n_B;2i1n_B;13;2i1n_0_4_B_2.pdb;2i1n_0_4_B_1.pdb;2i1n_B.pdb;2i1n_B_13.pdb;42.05809984289047
5868;2z5h_I;2z5h_I;353;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_353.pdb;21.212017642990073
5869;2h0d_B;3ch5_B;0;-;-;-;-;-1.0
5870;1ydi_A;1ydi_A;285;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_285.pdb;68.92654162576117
5871;2z5h_B;2z5h_B;307;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_307.pdb;32.78025426914806
5872;2i1n_A;2i1n_A;1;2i1n_0_4_A_2.pdb;2i1n_0_4_B_2.pdb;2i1n_A.pdb;2i1n_A_1.pdb;17.465307012755634
5873;2jjs_C;2jjs_C;64;2vsc_0_1_A_1.pdb;2vsc_0_1_B_1.pdb;2jjs_C.pdb;2jjs_C_64.pdb;25.886947278172755
5874;2vp7_A;2vp7_A;306;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_306.pdb;21.986209371388707
5875;2h0d_B;2h0d_B;0;-;-;-;-;-1.0
5876;2z5h_I;2z5h_I;354;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_354.pdb;21.212035152992033
5877;1i7x_A;1i7x_C;187;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_187.pdb;46.27717429024324
5878;2i1n_B;2i1n_B;14;2i1n_0_4_B_2.pdb;2i1n_0_4_B_1.pdb;2i1n_B.pdb;2i1n_B_14.pdb;39.5654400018419
5879;2i1n_A;2i1n_B;1;2i1n_0_4_A_2.pdb;2i1n_0_4_B_2.pdb;2i1n_A.pdb;2i1n_B_1.pdb;0.7340839483197207
5880;2h0d_B;2i1n_A;0;-;-;-;-;-1.0
5881;2z5h_B;2z5h_B;308;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_308.pdb;32.780262288303916
5882;2i1n_A;2i1n_A;2;2i1n_0_4_A_2.pdb;2i1n_0_4_B_2.pdb;2i1n_A.pdb;2i1n_A_2.pdb;17.465307012755634
5883;2vp7_A;2vp7_A;307;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_307.pdb;21.986209371388707
5884;2z5h_I;2z5h_I;355;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_355.pdb;21.59172415514632
5885;2jjs_C;2jjs_C;65;2vsc_0_1_A_1.pdb;2vsc_0_1_B_1.pdb;2jjs_C.pdb;2jjs_C_65.pdb;32.84802499165026
5886;2h0d_B;2i1n_B;0;-;-;-;-;-1.0
5887;1ydi_A;1ydi_A;286;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_286.pdb;68.92654162576117
5888;2i1n_A;2i1n_B;2;2i1n_0_4_A_2.pdb;2i1n_0_4_B_2.pdb;2i1n_A.pdb;2i1n_B_2.pdb;0.7340958862167458
5889;2z5h_B;2z5h_B;309;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_309.pdb;32.780252050434264
5890;2i1n_B;2i1n_B;15;2i1n_0_4_B_2.pdb;2i1n_0_4_B_1.pdb;2i1n_B.pdb;2i1n_B_15.pdb;39.5654400018419
5891;2z5h_I;2z5h_I;356;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_356.pdb;21.59173119431691
5892;2h0d_B;2i32_E;0;-;-;-;-;-1.0
5893;2i1n_A;2i1n_A;3;2i1n_0_4_A_2.pdb;2i1n_0_4_B_2.pdb;2i1n_A.pdb;2i1n_A_3.pdb;17.465307012755634
5894;2vp7_A;2vp7_A;308;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_308.pdb;21.986212504876168
5895;2h0d_B;2i32_A;0;-;-;-;-;-1.0
5896;2jjs_C;2jjs_C;66;2vsc_0_1_A_1.pdb;2vsc_0_1_B_1.pdb;2jjs_C.pdb;2jjs_C_66.pdb;31.597142628391264
5897;2z5h_I;2z5h_I;357;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_357.pdb;21.59171589716803
5898;2z5h_B;2z5h_B;310;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_310.pdb;32.78024215545089
5899;2vp7_A;2vp7_A;309;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_309.pdb;21.986209371388707
5900;2i1n_A;2i1n_B;3;2i1n_0_4_A_2.pdb;2i1n_0_4_B_2.pdb;2i1n_A.pdb;2i1n_B_3.pdb;0.7340958862167458
5901;2i1n_A;2i1n_A;4;2i1n_0_4_A_2.pdb;2i1n_0_4_B_2.pdb;2i1n_A.pdb;2i1n_A_4.pdb;10.555980682453663
5902;2i1n_B;2i1n_B;16;2i1n_0_4_B_2.pdb;2i1n_0_4_B_1.pdb;2i1n_B.pdb;2i1n_B_16.pdb;25.03700288789548
5903;2h0d_B;2iae_B;0;-;-;-;-;-1.0
5904;1i7x_A;1i7x_C;188;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_188.pdb;46.27718541026113
5905;2z5h_I;2z5h_I;358;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_358.pdb;21.59172415514632
5906;2z5h_B;2z5h_B;311;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_311.pdb;32.78028309029682
5907;1ydi_A;1ydi_A;287;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_287.pdb;68.9265406002284
5908;2vp7_A;2vp7_A;310;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_310.pdb;30.19873940451523
5909;2h0d_B;2jz3_B;0;-;-;-;-;-1.0
5910;2jjs_C;2jjs_C;67;2vsc_0_1_A_1.pdb;2vsc_0_1_B_1.pdb;2jjs_C.pdb;2jjs_C_67.pdb;31.750088562488916
5911;2i1n_A;2i1n_B;4;2i1n_0_4_A_2.pdb;2i1n_0_4_B_2.pdb;2i1n_A.pdb;2i1n_B_4.pdb;0.7340943049662617
5912;2i1n_A;2i1n_A;5;2i1n_0_4_A_2.pdb;2i1n_0_4_B_2.pdb;2i1n_A.pdb;2i1n_A_5.pdb;17.465307012755634
5913;2i1n_B;2i1n_B;17;2i1n_0_4_B_2.pdb;2i1n_0_4_B_1.pdb;2i1n_B.pdb;2i1n_B_17.pdb;39.5654400018419
5914;2z5h_I;2z5h_I;359;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_359.pdb;21.212027889268185
5915;2h0d_B;2jz3_C;0;-;-;-;-;-1.0
5916;2z5h_B;2z5h_B;312;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_312.pdb;32.78022751598896
5917;2vp7_A;2vp7_A;311;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_311.pdb;26.471199444763055
5918;2h0d_B;2nl9_A;0;-;-;-;-;-1.0
5919;2i1n_A;2i1n_B;5;2i1n_0_4_A_2.pdb;2i1n_0_4_B_2.pdb;2i1n_A.pdb;2i1n_B_5.pdb;0.7340954329962284
5920;2jjs_C;2jjs_C;68;2vsc_0_1_A_1.pdb;2vsc_0_1_B_1.pdb;2jjs_C.pdb;2jjs_C_68.pdb;33.846516794827245
5921;2z5h_I;2z5h_I;360;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_360.pdb;21.21204857562124
5922;2i1n_A;2i1n_A;6;2i1n_0_4_A_2.pdb;2i1n_0_4_B_2.pdb;2i1n_A.pdb;2i1n_A_6.pdb;17.465299700757708
5923;2i1n_B;2i1n_B;18;2i1n_0_4_B_2.pdb;2i1n_0_4_B_1.pdb;2i1n_B.pdb;2i1n_B_18.pdb;42.248491537754006
5924;2vp7_A;2vp7_A;312;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_312.pdb;29.66470490131691
5925;1ydi_A;1ydi_A;288;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_288.pdb;68.92653891054763
5926;2z5h_B;2z5h_B;313;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_313.pdb;32.78025426914806
5927;2h0d_B;2nnw_B;0;-;-;-;-;-1.0
5928;2z5h_I;2z5h_I;361;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_361.pdb;21.59172415514632
5929;2i1n_A;2i1n_B;6;2i1n_0_4_A_2.pdb;2i1n_0_4_B_2.pdb;2i1n_A.pdb;2i1n_B_6.pdb;0.7340884646549666
5930;1i7x_A;1i7x_C;189;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_189.pdb;46.277185612914685
5931;2z5h_B;2z5h_B;314;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_314.pdb;32.78024217589003
5932;2jjs_C;2jjs_C;69;2vsc_0_1_A_1.pdb;2vsc_0_1_B_1.pdb;2jjs_C.pdb;2jjs_C_69.pdb;37.226777571189025
5933;2vp7_A;2vp7_A;313;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_313.pdb;26.13686165161199
5934;2i1n_B;2i1n_B;19;2i1n_0_4_B_2.pdb;2i1n_0_4_B_1.pdb;2i1n_B.pdb;2i1n_B_19.pdb;39.56545525274285
