;rec;lig;#dock;pdb_expr_rec;pdb_expr_lig;pdb_dock_rec;pdb_dock_lig;deviation
13491;1ef1_A;1ef1_C;109;1ef1_0_3_A_2.pdb;1ef1_0_3_C_2.pdb;1ef1_A.pdb;1ef1_C_109.pdb;0.7108054361409396
13492;1ydi_A;1ydi_A;526;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_526.pdb;37.661398368582006
13493;2odb_A;2odb_A;57;2odb_0_4_A_2.pdb;2odb_0_4_A_1.pdb;2odb_A.pdb;2odb_A_57.pdb;17.718233718446022
13494;2djg_B;2zl1_A;0;-;-;-;-;-1.0
13495;1i7x_A;1i7x_C;330;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_330.pdb;14.137153438438448
13496;2jjs_A;2jjs_A;63;2jjw_0_1_A_2.pdb;2jjw_0_1_A_1.pdb;2jjs_A.pdb;2jjs_A_63.pdb;16.076039637979484
13497;2djg_A;2dvw_B;0;-;-;-;-;-1.0
13498;2djg_A;2e9w_A;0;-;-;-;-;-1.0
13499;2djg_A;2e9x_A;0;-;-;-;-;-1.0
13500;2djg_A;2e9x_C;0;-;-;-;-;-1.0
13501;2djg_A;2e9x_B;0;-;-;-;-;-1.0
13502;2dvw_A;2dvw_B;14;2dvw_0_1_A_1.pdb;2dvw_0_1_B_1.pdb;2dvw_A.pdb;2dvw_B_14.pdb;20.990428160803727
13503;2djg_A;2h0d_B;0;-;-;-;-;-1.0
13504;2djg_A;2e9x_D;0;-;-;-;-;-1.0
13505;2jjs_A;2jjs_A;64;2jjw_0_1_A_2.pdb;2jjw_0_1_A_1.pdb;2jjs_A.pdb;2jjs_A_64.pdb;16.076039637979484
13506;2djg_A;2i1n_A;0;-;-;-;-;-1.0
13507;2odb_A;2odb_A;58;2odb_0_4_A_2.pdb;2odb_0_4_A_1.pdb;2odb_A.pdb;2odb_A_58.pdb;15.678701470471696
13508;1ef1_A;1ef1_C;110;1ef1_0_3_A_2.pdb;1ef1_0_3_C_2.pdb;1ef1_A.pdb;1ef1_C_110.pdb;0.7108090184711369
13509;2e9w_A;2e9w_C;10;2e9w_0_1_A_1.pdb;2e9w_0_1_C_1.pdb;2e9w_A.pdb;2e9w_C_10.pdb;49.48235469919234
13510;2djg_A;2i1n_B;0;-;-;-;-;-1.0
13511;3d0g_A;3d0g_E;45;3d0g_0_1_A_1.pdb;3d0g_0_1_E_1.pdb;3d0g_A.pdb;3d0g_E_45.pdb;29.98569193022367
13512;2djg_A;2i32_A;0;-;-;-;-;-1.0
13513;1ydi_A;1ydi_A;527;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_527.pdb;37.661398368582006
13514;2djg_A;2i32_E;0;-;-;-;-;-1.0
13515;2djg_A;2iae_B;0;-;-;-;-;-1.0
13516;2jjs_A;2jjs_A;65;2jjw_0_1_A_2.pdb;2jjw_0_1_A_1.pdb;2jjs_A.pdb;2jjs_A_65.pdb;17.902582440467715
13517;2dvw_A;2dvw_B;15;2dvw_0_1_A_1.pdb;2dvw_0_1_B_1.pdb;2dvw_A.pdb;2dvw_B_15.pdb;21.333263359704183
13518;2djg_A;2jz3_C;0;-;-;-;-;-1.0
13519;2djg_A;2jz3_B;0;-;-;-;-;-1.0
13520;1atn_A;3byh_A;50;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;1atn_A.pdb;3byh_A_50.pdb;14.170766192627031
13521;2djg_A;2nl9_A;0;-;-;-;-;-1.0
13522;2djg_A;2nl9_B;0;-;-;-;-;-1.0
13523;2djg_A;2nnw_B;0;-;-;-;-;-1.0
13524;1ef1_A;1ef1_C;111;1ef1_0_3_A_2.pdb;1ef1_0_3_C_2.pdb;1ef1_A.pdb;1ef1_C_111.pdb;0.7108054361409396
13525;2djg_A;2nvu_B;0;-;-;-;-;-1.0
13526;2jjs_A;2jjs_A;66;2jjw_0_1_A_2.pdb;2jjw_0_1_A_1.pdb;2jjs_A.pdb;2jjs_A_66.pdb;16.07603869251835
13527;2djg_A;2o8a_A;0;-;-;-;-;-1.0
13528;2dvw_A;2dvw_B;16;2dvw_0_1_A_1.pdb;2dvw_0_1_B_1.pdb;2dvw_A.pdb;2dvw_B_16.pdb;21.333259420260116
13529;2djg_A;2ot3_A;0;-;-;-;-;-1.0
13530;2djg_A;2p1m_A;0;-;-;-;-;-1.0
13531;2djg_A;2ot3_B;0;-;-;-;-;-1.0
13532;2djg_A;2p1m_B;0;-;-;-;-;-1.0
13533;1ydi_A;1ydi_A;528;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_528.pdb;37.661393198114595
13534;2jjs_A;2jjs_A;67;2jjw_0_1_A_2.pdb;2jjw_0_1_A_1.pdb;2jjs_A.pdb;2jjs_A_67.pdb;16.294693862206877
13535;2e9w_A;2e9w_C;11;2e9w_0_1_A_1.pdb;2e9w_0_1_C_1.pdb;2e9w_A.pdb;2e9w_C_11.pdb;59.98230263025988
13536;2djg_A;2pav_P;0;-;-;-;-;-1.0
13537;2djg_A;2pjy_A;0;-;-;-;-;-1.0
13538;1i7x_A;1i7x_C;331;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_331.pdb;14.137149176009059
13539;2djg_A;2rgn_C;0;-;-;-;-;-1.0
13540;2djg_A;2rhk_A;0;-;-;-;-;-1.0
13541;2djg_A;2rhk_C;0;-;-;-;-;-1.0
13542;2dvw_A;2dvw_B;17;2dvw_0_1_A_1.pdb;2dvw_0_1_B_1.pdb;2dvw_A.pdb;2dvw_B_17.pdb;18.08758394437988
13543;1ef1_A;1ef1_C;112;1ef1_0_3_A_2.pdb;1ef1_0_3_C_2.pdb;1ef1_A.pdb;1ef1_C_112.pdb;0.7108118169181201
13544;2jjs_A;2jjs_A;68;2jjw_0_1_A_2.pdb;2jjw_0_1_A_1.pdb;2jjs_A.pdb;2jjs_A_68.pdb;16.07603675956688
13545;3d0g_A;3d0g_E;46;3d0g_0_1_A_1.pdb;3d0g_0_1_E_1.pdb;3d0g_A.pdb;3d0g_E_46.pdb;30.245870282906044
13546;2djg_A;2vgl_M;0;-;-;-;-;-1.0
13547;2djg_A;2v8q_E;0;-;-;-;-;-1.0
13548;2djg_A;2vp7_A;0;-;-;-;-;-1.0
13549;2djg_A;2vp7_B;0;-;-;-;-;-1.0
13550;2d1x_A;2h0d_B;0;-;-;-;-;-1.0
13551;2d1x_A;2i1n_A;0;-;-;-;-;-1.0
13552;2jjs_A;2jjs_A;69;2jjw_0_1_A_2.pdb;2jjw_0_1_A_1.pdb;2jjs_A.pdb;2jjs_A_69.pdb;16.076022055414647
13553;1atn_A;3byh_A;51;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;1atn_A.pdb;3byh_A_51.pdb;14.170767636007051
13554;1ydi_A;1ydi_A;529;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_529.pdb;37.66140256263269
13555;2dvw_A;2dvw_B;18;2dvw_0_1_A_1.pdb;2dvw_0_1_B_1.pdb;2dvw_A.pdb;2dvw_B_18.pdb;18.087597255453584
13556;2d1x_A;2i1n_B;0;-;-;-;-;-1.0
13557;2d1x_A;2zch_P;0;-;-;-;-;-1.0
13558;2e9w_A;2e9w_C;12;2e9w_0_1_A_1.pdb;2e9w_0_1_C_1.pdb;2e9w_A.pdb;2e9w_C_12.pdb;59.98230263025988
13559;2d1x_B;2h0d_B;0;-;-;-;-;-1.0
13560;2d1x_A;3bs5_B;0;-;-;-;-;-1.0
13561;1ef1_A;1ef1_C;113;1ef1_0_3_A_2.pdb;1ef1_0_3_C_2.pdb;1ef1_A.pdb;1ef1_C_113.pdb;0.7108054361409396
13562;2d1x_B;2i1n_A;0;-;-;-;-;-1.0
13563;2jjs_A;2jjs_A;70;2jjw_0_1_A_2.pdb;2jjw_0_1_A_1.pdb;2jjs_A.pdb;2jjs_A_70.pdb;16.07606659173781
13564;2d1x_B;2i1n_B;0;-;-;-;-;-1.0
13565;2d1x_B;2zch_P;0;-;-;-;-;-1.0
13566;2d1x_B;3bs5_B;0;-;-;-;-;-1.0
13567;2dvw_A;2dvw_B;19;2dvw_0_1_A_1.pdb;2dvw_0_1_B_1.pdb;2dvw_A.pdb;2dvw_B_19.pdb;17.13853946491574
13568;2d1x_C;2i1n_A;0;-;-;-;-;-1.0
13569;2d1x_C;2h0d_B;0;-;-;-;-;-1.0
13570;2jjs_A;2jjs_A;71;2jjw_0_1_A_2.pdb;2jjw_0_1_A_1.pdb;2jjs_A.pdb;2jjs_A_71.pdb;16.076039637979484
13571;2d1x_C;2i1n_B;0;-;-;-;-;-1.0
13572;2d1x_C;2zch_P;0;-;-;-;-;-1.0
13573;2d1x_C;3bs5_B;0;-;-;-;-;-1.0
13574;2c9w_C;2djg_A;0;-;-;-;-;-1.0
13575;1ef1_A;1ef1_C;114;1ef1_0_3_A_2.pdb;1ef1_0_3_C_2.pdb;1ef1_A.pdb;1ef1_C_114.pdb;0.7108054361409396
13576;2c9w_C;2djg_B;0;-;-;-;-;-1.0
13577;1ydi_A;1ydi_A;530;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_530.pdb;37.66140256263269
13578;3d0g_A;3d0g_E;47;3d0g_0_1_A_1.pdb;3d0g_0_1_E_1.pdb;3d0g_A.pdb;3d0g_E_47.pdb;30.245874055780522
13579;2c9w_C;2djg_C;0;-;-;-;-;-1.0
13580;2dvw_A;2dvw_B;20;2dvw_0_1_A_1.pdb;2dvw_0_1_B_1.pdb;2dvw_A.pdb;2dvw_B_20.pdb;20.733249905439045
13581;2e9w_A;2e9w_C;13;2e9w_0_1_A_1.pdb;2e9w_0_1_C_1.pdb;2e9w_A.pdb;2e9w_C_13.pdb;26.366416696323586
13582;2jjs_A;2jjs_A;72;2jjw_0_1_A_2.pdb;2jjw_0_1_A_1.pdb;2jjs_A.pdb;2jjs_A_72.pdb;16.294693862206877
13583;1i7x_A;1i7x_C;332;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_332.pdb;14.137131777763434
13584;2c9w_C;2dvw_A;0;-;-;-;-;-1.0
13585;2c9w_C;2iae_A;0;-;-;-;-;-1.0
13586;2c9w_C;2nl9_B;0;-;-;-;-;-1.0
13587;1atn_A;3byh_A;52;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;1atn_A.pdb;3byh_A_52.pdb;14.170767636007051
13588;2c9w_C;2odb_A;0;-;-;-;-;-1.0
13589;2c9w_C;2ot3_B;0;-;-;-;-;-1.0
13590;2c9w_C;2ot3_A;0;-;-;-;-;-1.0
13591;1ef1_A;1ef1_C;115;1ef1_0_3_A_2.pdb;1ef1_0_3_C_2.pdb;1ef1_A.pdb;1ef1_C_115.pdb;0.7108027919572226
13592;2c9w_C;2pjy_B;0;-;-;-;-;-1.0
13593;2c9w_C;2vgl_M;0;-;-;-;-;-1.0
13594;2c9w_C;2vgl_B;0;-;-;-;-;-1.0
13595;2dvw_A;2dvw_B;21;2dvw_0_1_A_1.pdb;2dvw_0_1_B_1.pdb;2dvw_A.pdb;2dvw_B_21.pdb;20.733234858323904
13596;2c9w_C;2zl1_A;0;-;-;-;-;-1.0
13597;2c9w_C;2zl1_B;0;-;-;-;-;-1.0
13598;1ydi_A;1ydi_A;531;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_531.pdb;37.661395346227735
13599;2c9w_C;3bc1_B;0;-;-;-;-;-1.0
13600;2c9w_C;3bc1_E;0;-;-;-;-;-1.0
13601;2c9w_C;3byh_A;0;-;-;-;-;-1.0
13602;2c9w_C;3cwb_P;0;-;-;-;-;-1.0
13603;2c9w_C;3c5j_A;0;-;-;-;-;-1.0
13604;2e9w_A;2e9w_C;14;2e9w_0_1_A_1.pdb;2e9w_0_1_C_1.pdb;2e9w_A.pdb;2e9w_C_14.pdb;44.57177261192385
13605;2dvw_A;2dvw_B;22;2dvw_0_1_A_1.pdb;2dvw_0_1_B_1.pdb;2dvw_A.pdb;2dvw_B_22.pdb;18.08758451240537
13606;1ef1_A;1ef1_C;116;1ef1_0_3_A_2.pdb;1ef1_0_3_C_2.pdb;1ef1_A.pdb;1ef1_C_116.pdb;0.7108054361409396
13607;2c9w_C;3d2u_B;0;-;-;-;-;-1.0
13608;2c35_A;2djg_A;0;-;-;-;-;-1.0
13609;2c35_A;2djg_B;0;-;-;-;-;-1.0
13610;3d0g_A;3d0g_E;48;3d0g_0_1_A_1.pdb;3d0g_0_1_E_1.pdb;3d0g_A.pdb;3d0g_E_48.pdb;27.572614064002664
13611;2c35_A;2djg_C;0;-;-;-;-;-1.0
13612;1atn_A;3byh_A;53;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;1atn_A.pdb;3byh_A_53.pdb;14.170767636007051
13613;2c35_A;2nl9_B;0;-;-;-;-;-1.0
13614;2c35_A;2ot3_B;0;-;-;-;-;-1.0
13615;2c35_A;2ot3_A;0;-;-;-;-;-1.0
13616;2dvw_A;2dvw_B;23;2dvw_0_1_A_1.pdb;2dvw_0_1_B_1.pdb;2dvw_A.pdb;2dvw_B_23.pdb;5.567963497935169
13617;1ydi_A;1ydi_A;532;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_532.pdb;37.66140678427041
13618;2c35_A;2vgl_M;0;-;-;-;-;-1.0
13619;2c35_A;2zl1_B;0;-;-;-;-;-1.0
13620;2c35_A;2zl1_A;0;-;-;-;-;-1.0
13621;2c35_A;3bc1_B;0;-;-;-;-;-1.0
13622;2c35_A;3bc1_E;0;-;-;-;-;-1.0
13623;1ef1_A;1ef1_C;117;1ef1_0_3_A_2.pdb;1ef1_0_3_C_2.pdb;1ef1_A.pdb;1ef1_C_117.pdb;0.7108139439660635
13624;2c35_A;3c5j_A;0;-;-;-;-;-1.0
13625;2c35_A;3cwb_P;0;-;-;-;-;-1.0
13626;2e9w_A;2e9w_C;15;2e9w_0_1_A_1.pdb;2e9w_0_1_C_1.pdb;2e9w_A.pdb;2e9w_C_15.pdb;51.492563475845834
13627;2c35_A;3d2u_B;0;-;-;-;-;-1.0
13628;2dvw_A;2dvw_B;24;2dvw_0_1_A_1.pdb;2dvw_0_1_B_1.pdb;2dvw_A.pdb;2dvw_B_24.pdb;17.13855922521494
13629;2c35_B;2djg_A;0;-;-;-;-;-1.0
13630;2c35_B;2djg_B;0;-;-;-;-;-1.0
13631;2c35_B;2djg_C;0;-;-;-;-;-1.0
13632;2c35_B;2ot3_B;0;-;-;-;-;-1.0
13633;2c35_B;2nl9_B;0;-;-;-;-;-1.0
13634;1ydi_A;1ydi_A;533;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_533.pdb;37.661398368582006
13635;1ef1_A;1ef1_C;118;1ef1_0_3_A_2.pdb;1ef1_0_3_C_2.pdb;1ef1_A.pdb;1ef1_C_118.pdb;0.7108092159369412
13636;2c35_B;2ot3_A;0;-;-;-;-;-1.0
13637;2dvw_A;2dvw_B;25;2dvw_0_1_A_1.pdb;2dvw_0_1_B_1.pdb;2dvw_A.pdb;2dvw_B_25.pdb;18.087597255453584
13638;3d0g_A;3d0g_E;49;3d0g_0_1_A_1.pdb;3d0g_0_1_E_1.pdb;3d0g_A.pdb;3d0g_E_49.pdb;29.985692003676608
13639;2c35_B;2vgl_M;0;-;-;-;-;-1.0
13640;1atn_A;3byh_A;54;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;1atn_A.pdb;3byh_A_54.pdb;14.170767636007051
13641;2c35_B;2zl1_A;0;-;-;-;-;-1.0
13642;2c35_B;2zl1_B;0;-;-;-;-;-1.0
13643;2c35_B;3bc1_B;0;-;-;-;-;-1.0
13644;2c35_B;3bc1_E;0;-;-;-;-;-1.0
13645;2c35_B;3byh_A;0;-;-;-;-;-1.0
13646;2e9w_A;2e9w_C;16;2e9w_0_1_A_1.pdb;2e9w_0_1_C_1.pdb;2e9w_A.pdb;2e9w_C_16.pdb;51.49253884399079
13647;2c35_B;3c5j_A;0;-;-;-;-;-1.0
13648;2dvw_A;2dvw_B;26;2dvw_0_1_A_1.pdb;2dvw_0_1_B_1.pdb;2dvw_A.pdb;2dvw_B_26.pdb;18.087597255453584
13649;2c35_B;3cwb_P;0;-;-;-;-;-1.0
13650;2c35_B;3d2u_B;0;-;-;-;-;-1.0
13651;2c0l_B;2pav_P;0;-;-;-;-;-1.0
13652;1ef1_A;1ef1_C;119;1ef1_0_3_A_2.pdb;1ef1_0_3_C_2.pdb;1ef1_A.pdb;1ef1_C_119.pdb;0.7108054361409396
13653;2c0l_B;2pjy_A;0;-;-;-;-;-1.0
13654;2c0l_B;2ot3_A;0;-;-;-;-;-1.0
13655;1ydi_A;1ydi_A;534;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_534.pdb;37.661392101173384
13656;2c0l_B;2ot3_B;0;-;-;-;-;-1.0
13657;2c0l_B;2p1m_A;0;-;-;-;-;-1.0
13658;2c0l_B;2p1m_B;0;-;-;-;-;-1.0
13659;2dvw_A;2dvw_B;27;2dvw_0_1_A_1.pdb;2dvw_0_1_B_1.pdb;2dvw_A.pdb;2dvw_B_27.pdb;17.614407770232074
13660;2c0l_B;2rgn_C;0;-;-;-;-;-1.0
13661;2c0l_B;2rhk_A;0;-;-;-;-;-1.0
13662;2c0l_B;2rhk_C;0;-;-;-;-;-1.0
13663;1ef1_A;1ef1_C;120;1ef1_0_3_A_2.pdb;1ef1_0_3_C_2.pdb;1ef1_A.pdb;1ef1_C_120.pdb;0.7108054361409396
13664;2e9w_A;2e9w_C;17;2e9w_0_1_A_1.pdb;2e9w_0_1_C_1.pdb;2e9w_A.pdb;2e9w_C_17.pdb;51.5557704590021
13665;2c0l_B;2v8q_E;0;-;-;-;-;-1.0
13666;1atn_A;3byh_A;55;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;1atn_A.pdb;3byh_A_55.pdb;14.170746267105864
13667;3d0g_A;3d0g_E;50;3d0g_0_1_A_1.pdb;3d0g_0_1_E_1.pdb;3d0g_A.pdb;3d0g_E_50.pdb;14.759195804309366
13668;2c0l_B;2vgl_M;0;-;-;-;-;-1.0
13669;2c0l_B;2vp7_A;0;-;-;-;-;-1.0
13670;2dvw_A;2dvw_B;28;2dvw_0_1_A_1.pdb;2dvw_0_1_B_1.pdb;2dvw_A.pdb;2dvw_B_28.pdb;9.373657596569995
13671;2c0l_B;2vp7_B;0;-;-;-;-;-1.0
13672;2c0l_B;2z3q_B;0;-;-;-;-;-1.0
13673;2c0l_B;2z3q_C;0;-;-;-;-;-1.0
13674;1ydi_A;1ydi_A;535;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_535.pdb;37.661398368582006
13675;2c0l_B;2z5h_B;0;-;-;-;-;-1.0
13676;2c0l_B;2z5h_I;0;-;-;-;-;-1.0
13677;2c0l_B;2zch_P;0;-;-;-;-;-1.0
13678;2c0l_B;2zl1_A;0;-;-;-;-;-1.0
13679;2c0l_B;2zl1_B;0;-;-;-;-;-1.0
13680;1ef1_A;1ef1_C;121;1ef1_0_3_A_2.pdb;1ef1_0_3_C_2.pdb;1ef1_A.pdb;1ef1_C_121.pdb;0.7108077931791902
13681;2c0l_B;3bc1_B;0;-;-;-;-;-1.0
13682;2c0l_B;3bc1_E;0;-;-;-;-;-1.0
13683;2dvw_A;2dvw_B;29;2dvw_0_1_A_1.pdb;2dvw_0_1_B_1.pdb;2dvw_A.pdb;2dvw_B_29.pdb;17.614407770232074
13684;2c0l_B;3brw_B;0;-;-;-;-;-1.0
13685;2c0l_B;3c5j_A;0;-;-;-;-;-1.0
13686;2e9w_A;2e9w_C;18;2e9w_0_1_A_1.pdb;2e9w_0_1_C_1.pdb;2e9w_A.pdb;2e9w_C_18.pdb;53.81019431844623
13687;2c0l_B;3c66_A;0;-;-;-;-;-1.0
13688;2c0l_B;3ch5_B;0;-;-;-;-;-1.0
13689;2c0l_B;3d2u_B;0;-;-;-;-;-1.0
13690;1ydi_A;1ydi_A;536;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_536.pdb;37.66140678427041
13691;2c0l_A;2o8a_A;0;-;-;-;-;-1.0
13692;2c0l_A;2pav_P;0;-;-;-;-;-1.0
13693;1atn_A;3byh_A;56;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;1atn_A.pdb;3byh_A_56.pdb;14.170787736284488
13694;2dvw_A;2dvw_B;30;2dvw_0_1_A_1.pdb;2dvw_0_1_B_1.pdb;2dvw_A.pdb;2dvw_B_30.pdb;17.614409240392614
13695;1ef1_A;1ef1_C;122;1ef1_0_3_A_2.pdb;1ef1_0_3_C_2.pdb;1ef1_A.pdb;1ef1_C_122.pdb;0.7108054361409396
13696;3d0g_A;3d0g_E;51;3d0g_0_1_A_1.pdb;3d0g_0_1_E_1.pdb;3d0g_A.pdb;3d0g_E_51.pdb;14.759197565408677
13697;2c0l_A;2pjy_A;0;-;-;-;-;-1.0
13698;2c0l_A;2ot3_B;0;-;-;-;-;-1.0
13699;2c0l_A;2ot3_A;0;-;-;-;-;-1.0
13700;2c0l_A;2p1m_A;0;-;-;-;-;-1.0
13701;2c0l_A;2p1m_B;0;-;-;-;-;-1.0
13702;2c0l_A;2rgn_C;0;-;-;-;-;-1.0
13703;2c0l_A;2rhk_A;0;-;-;-;-;-1.0
13704;2dvw_A;2dvw_B;31;2dvw_0_1_A_1.pdb;2dvw_0_1_B_1.pdb;2dvw_A.pdb;2dvw_B_31.pdb;17.614413572562935
13705;2c0l_A;2rhk_C;0;-;-;-;-;-1.0
13706;2e9w_A;2e9w_C;19;2e9w_0_1_A_1.pdb;2e9w_0_1_C_1.pdb;2e9w_A.pdb;2e9w_C_19.pdb;56.828646101503445
13707;2c0l_A;2v8q_E;0;-;-;-;-;-1.0
13708;1ydi_A;1ydi_A;537;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_537.pdb;37.661398368582006
13709;2c0l_A;2vgl_M;0;-;-;-;-;-1.0
13710;2c0l_A;2vp7_A;0;-;-;-;-;-1.0
13711;1ef1_A;1ef1_C;123;1ef1_0_3_A_2.pdb;1ef1_0_3_C_2.pdb;1ef1_A.pdb;1ef1_C_123.pdb;0.7108054361409396
13712;2c0l_A;2vp7_B;0;-;-;-;-;-1.0
13713;2c0l_A;2z3q_B;0;-;-;-;-;-1.0
13714;2c0l_A;2z3q_C;0;-;-;-;-;-1.0
13715;2dvw_A;2dvw_B;32;2dvw_0_1_A_1.pdb;2dvw_0_1_B_1.pdb;2dvw_A.pdb;2dvw_B_32.pdb;17.614407770232074
13716;2c0l_A;2z5h_B;0;-;-;-;-;-1.0
13717;2c0l_A;2zch_P;0;-;-;-;-;-1.0
13718;2c0l_A;2z5h_I;0;-;-;-;-;-1.0
13719;2c0l_A;2zl1_A;0;-;-;-;-;-1.0
13720;2c0l_A;2zl1_B;0;-;-;-;-;-1.0
13721;1ef1_A;1ef1_C;124;1ef1_0_3_A_2.pdb;1ef1_0_3_C_2.pdb;1ef1_A.pdb;1ef1_C_124.pdb;0.7108030320069553
13722;2c0l_A;3bc1_E;0;-;-;-;-;-1.0
13723;2c0l_A;3bc1_B;0;-;-;-;-;-1.0
13724;3d0g_A;3d0g_E;52;3d0g_0_1_A_1.pdb;3d0g_0_1_E_1.pdb;3d0g_A.pdb;3d0g_E_52.pdb;14.75919738454252
13725;2dvw_A;2dvw_B;33;2dvw_0_1_A_1.pdb;2dvw_0_1_B_1.pdb;2dvw_A.pdb;2dvw_B_33.pdb;17.614416121371423
13726;1ydi_A;1ydi_A;538;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_538.pdb;37.661398368582006
13727;2e9w_A;2e9w_C;20;2e9w_0_1_A_1.pdb;2e9w_0_1_C_1.pdb;2e9w_A.pdb;2e9w_C_20.pdb;51.08846587071598
13728;2c0l_A;3brw_B;0;-;-;-;-;-1.0
13729;2c0l_A;3c5j_A;0;-;-;-;-;-1.0
13730;2c0l_A;3c66_A;0;-;-;-;-;-1.0
13731;2c0l_A;3ch5_B;0;-;-;-;-;-1.0
13732;2c0l_A;3cwb_P;0;-;-;-;-;-1.0
13733;2c0l_A;3d2u_B;0;-;-;-;-;-1.0
13734;2c0l_B;2c35_A;0;-;-;-;-;-1.0
13735;2c0l_B;2c35_B;0;-;-;-;-;-1.0
13736;2dvw_A;2dvw_B;34;2dvw_0_1_A_1.pdb;2dvw_0_1_B_1.pdb;2dvw_A.pdb;2dvw_B_34.pdb;17.614407770232074
13737;1ef1_A;1ef1_C;125;1ef1_0_3_A_2.pdb;1ef1_0_3_C_2.pdb;1ef1_A.pdb;1ef1_C_125.pdb;0.7108064019176172
13738;2c0l_B;2c9w_C;0;-;-;-;-;-1.0
13739;2c0l_B;2djg_A;0;-;-;-;-;-1.0
13740;2c0l_B;2djg_B;0;-;-;-;-;-1.0
13741;2c0l_B;2djg_C;0;-;-;-;-;-1.0
13742;2c0l_B;2dvw_B;0;-;-;-;-;-1.0
13743;2c0l_B;2e9w_A;0;-;-;-;-;-1.0
13744;1ydi_A;1ydi_A;539;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_539.pdb;37.661398368582006
13745;2c0l_B;2e9x_A;0;-;-;-;-;-1.0
13746;2dvw_A;2dvw_B;35;2dvw_0_1_A_1.pdb;2dvw_0_1_B_1.pdb;2dvw_A.pdb;2dvw_B_35.pdb;17.614407770232074
13747;2e9w_A;2e9w_C;21;2e9w_0_1_A_1.pdb;2e9w_0_1_C_1.pdb;2e9w_A.pdb;2e9w_C_21.pdb;51.08846938734007
13748;2c0l_B;2e9x_C;0;-;-;-;-;-1.0
13749;2c0l_B;2e9x_B;0;-;-;-;-;-1.0
13750;2c0l_B;2e9x_D;0;-;-;-;-;-1.0
13751;3d0g_A;3d0g_E;53;3d0g_0_1_A_1.pdb;3d0g_0_1_E_1.pdb;3d0g_A.pdb;3d0g_E_53.pdb;30.72991385763949
13752;2c0l_B;2h0d_B;0;-;-;-;-;-1.0
13753;2c0l_B;2i1n_A;0;-;-;-;-;-1.0
13754;1ef1_A;1ef1_C;126;1ef1_0_3_A_2.pdb;1ef1_0_3_C_2.pdb;1ef1_A.pdb;1ef1_C_126.pdb;0.7108030320069553
13755;2c0l_B;2i1n_B;0;-;-;-;-;-1.0
13756;2c0l_B;2i32_A;0;-;-;-;-;-1.0
13757;2c0l_B;2i32_E;0;-;-;-;-;-1.0
13758;2dvw_A;2dvw_B;36;2dvw_0_1_A_1.pdb;2dvw_0_1_B_1.pdb;2dvw_A.pdb;2dvw_B_36.pdb;14.431771511664586
13759;2c0l_B;2iae_B;0;-;-;-;-;-1.0
13760;2c0l_B;2jz3_B;0;-;-;-;-;-1.0
13761;1ydi_A;1ydi_A;540;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_540.pdb;37.661398368582006
13762;2c0l_B;2jz3_C;0;-;-;-;-;-1.0
13763;2c0l_B;2nnw_B;0;-;-;-;-;-1.0
13764;2c0l_B;2nvu_B;0;-;-;-;-;-1.0
13765;2c0l_A;2c35_B;0;-;-;-;-;-1.0
