;rec;lig;#dock;pdb_expr_rec;pdb_expr_lig;pdb_dock_rec;pdb_dock_lig;deviation
4017;2z5h_B;2z5h_B;72;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_72.pdb;28.57544853803592
4018;2rhk_C;2rhk_C;30;2rhk_0_2_C_1.pdb;2rhk_0_2_D_2.pdb;2rhk_C.pdb;2rhk_C_30.pdb;17.255898480533208
4019;2z5h_I;2z5h_I;77;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_77.pdb;15.319948329867522
4020;2rgn_C;2rgn_C;32;1z2c_0_1_A_2.pdb;1z2c_0_1_A_1.pdb;2rgn_C.pdb;2rgn_C_32.pdb;15.772793431044612
4021;2vp7_A;2vp7_A;65;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_65.pdb;10.222503450705872
4022;2pav_A;2pav_P;18;2pav_0_1_A_1.pdb;2pav_0_1_P_1.pdb;2pav_A.pdb;2pav_P_18.pdb;1.5649718265741879
4023;2p1m_A;2pav_A;0;-;-;-;-;-1.0
4024;3bpl_B;3bpl_C;84;3bpl_0_1_B_1.pdb;3bpl_0_1_C_1.pdb;3bpl_B.pdb;3bpl_C_84.pdb;16.616764390706315
4025;2z3q_C;3bpl_C;75;4gs7_0_1_A_1.pdb;4gs7_0_1_C_1.pdb;2z3q_C.pdb;3bpl_C_75.pdb;18.064881500949422
4026;2p1m_A;2pjy_A;0;-;-;-;-;-1.0
4027;2p1m_A;2rgn_C;0;-;-;-;-;-1.0
4028;2p1m_A;2rhk_A;0;-;-;-;-;-1.0
4029;2p1m_A;2rhk_C;0;-;-;-;-;-1.0
4030;2rhk_C;2rhk_C;31;2rhk_0_2_C_1.pdb;2rhk_0_2_D_2.pdb;2rhk_C.pdb;2rhk_C_31.pdb;17.321118688746676
4031;2pav_A;3byh_A;9;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;2pav_A.pdb;3byh_A_9.pdb;21.481526644281068
4032;2p1m_A;2p1m_A;3;3ogk_0_1_A_1.pdb;3ogk_0_1_C_1.pdb;2p1m_A.pdb;2p1m_A_3.pdb;11.450614851114082
4033;2z5h_B;2z5h_B;73;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_73.pdb;28.575452903543134
4034;2p1m_A;2v8q_E;0;-;-;-;-;-1.0
4035;2rhk_A;2rhk_A;30;2rhk_0_4_A_1.pdb;2rhk_0_4_B_1.pdb;2rhk_A.pdb;2rhk_A_30.pdb;12.864734381394666
4036;2v8q_B;2v8q_E;46;2v8q_0_1_B_1.pdb;2v8q_0_1_E_1.pdb;2v8q_B.pdb;2v8q_E_46.pdb;0.33206534511160213
4037;2z5h_I;2z5h_I;78;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_78.pdb;15.319948174937508
4038;1i7x_A;1i7x_C;183;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_183.pdb;14.137123855369323
4039;2p1m_A;2vp7_A;0;-;-;-;-;-1.0
4040;2p1m_A;2vp7_B;0;-;-;-;-;-1.0
4041;2vp7_A;2vp7_A;66;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_66.pdb;5.791902009170134
4042;2p1m_A;2z3q_B;0;-;-;-;-;-1.0
4043;2p1m_A;2z3q_C;0;-;-;-;-;-1.0
4044;2p1m_A;2zch_P;0;-;-;-;-;-1.0
4045;1ydi_A;1ydi_A;205;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_205.pdb;37.661398368582006
4046;2p1m_A;2z5h_B;0;-;-;-;-;-1.0
4047;2p1m_A;2z5h_I;0;-;-;-;-;-1.0
4048;2pav_P;3byh_A;3;2pav_0_1_P_1.pdb;2pav_0_1_A_1.pdb;2pav_P.pdb;3byh_A_3.pdb;16.38381339687393
4049;2p1m_A;2p1m_B;2;2p1m_0_2_A_2.pdb;2p1m_0_2_B_2.pdb;2p1m_A.pdb;2p1m_B_2.pdb;10.719266440503514
4050;2p1m_A;3brw_B;0;-;-;-;-;-1.0
4051;2p1m_A;3byh_A;0;-;-;-;-;-1.0
4052;2p1m_A;3c66_A;0;-;-;-;-;-1.0
4053;2z5h_I;2z5h_I;79;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_79.pdb;14.817186737106763
4054;2z5h_B;2z5h_B;74;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_74.pdb;28.575439722093947
4055;2z3q_C;3bpl_C;76;4gs7_0_1_A_1.pdb;4gs7_0_1_C_1.pdb;2z3q_C.pdb;3bpl_C_76.pdb;12.4605895152864
4056;2p1m_A;3ch5_B;0;-;-;-;-;-1.0
4057;2p1m_B;2pav_P;0;-;-;-;-;-1.0
4058;2rhk_C;2rhk_C;32;2rhk_0_2_C_1.pdb;2rhk_0_2_D_2.pdb;2rhk_C.pdb;2rhk_C_32.pdb;15.779374587714921
4059;3bpl_B;3bpl_C;85;3bpl_0_1_B_1.pdb;3bpl_0_1_C_1.pdb;3bpl_B.pdb;3bpl_C_85.pdb;16.61677415270143
4060;2p1m_B;2pjy_A;0;-;-;-;-;-1.0
4061;2p1m_A;2p1m_A;4;3ogk_0_1_A_1.pdb;3ogk_0_1_C_1.pdb;2p1m_A.pdb;2p1m_A_4.pdb;14.433349052503958
4062;2pav_A;2pav_P;19;2pav_0_1_A_1.pdb;2pav_0_1_P_1.pdb;2pav_A.pdb;2pav_P_19.pdb;1.5649303034724065
4063;2vp7_A;2vp7_A;67;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_67.pdb;10.222501610739055
4064;2p1m_B;2rgn_C;0;-;-;-;-;-1.0
4065;2p1m_B;2rhk_A;0;-;-;-;-;-1.0
4066;2rhk_A;2rhk_A;31;2rhk_0_4_A_1.pdb;2rhk_0_4_B_1.pdb;2rhk_A.pdb;2rhk_A_31.pdb;20.489506607481626
4067;2p1m_B;2rhk_C;0;-;-;-;-;-1.0
4068;2p1m_B;2v8q_E;0;-;-;-;-;-1.0
4069;2p1m_B;2vp7_A;0;-;-;-;-;-1.0
4070;2p1m_B;2vp7_B;0;-;-;-;-;-1.0
4071;2p1m_B;2z3q_B;0;-;-;-;-;-1.0
4072;2v8q_B;2v8q_E;47;2v8q_0_1_B_1.pdb;2v8q_0_1_E_1.pdb;2v8q_B.pdb;2v8q_E_47.pdb;18.91416633139164
4073;2p1m_B;2z3q_C;0;-;-;-;-;-1.0
4074;2z5h_I;2z5h_I;80;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_80.pdb;15.319963776790498
4075;2z5h_B;2z5h_B;75;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_75.pdb;28.575452903543134
4076;2p1m_B;2zch_P;0;-;-;-;-;-1.0
4077;2pav_A;3byh_A;10;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;2pav_A.pdb;3byh_A_10.pdb;21.48153446059607
4078;2p1m_B;2z5h_I;0;-;-;-;-;-1.0
4079;1ydi_A;1ydi_A;206;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_206.pdb;37.661398368582006
4080;2pav_P;3byh_A;4;2pav_0_1_P_1.pdb;2pav_0_1_A_1.pdb;2pav_P.pdb;3byh_A_4.pdb;16.38381339687393
4081;2p1m_B;2z5h_B;0;-;-;-;-;-1.0
4082;2p1m_B;3brw_B;0;-;-;-;-;-1.0
4083;2rhk_C;2rhk_C;33;2rhk_0_2_C_1.pdb;2rhk_0_2_D_2.pdb;2rhk_C.pdb;2rhk_C_33.pdb;17.255898678938767
4084;2p1m_B;3c66_A;0;-;-;-;-;-1.0
4085;2vp7_A;2vp7_A;68;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_68.pdb;10.244989309716626
4086;2z3q_C;3bpl_C;77;4gs7_0_1_A_1.pdb;4gs7_0_1_C_1.pdb;2z3q_C.pdb;3bpl_C_77.pdb;13.710912701135417
4087;2p1m_B;3ch5_B;0;-;-;-;-;-1.0
4088;2ot3_A;2z3q_C;0;-;-;-;-;-1.0
4089;2p1m_A;2p1m_A;5;3ogk_0_1_A_1.pdb;3ogk_0_1_C_1.pdb;2p1m_A.pdb;2p1m_A_5.pdb;14.433349052503958
4090;1i7x_A;1i7x_C;184;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_184.pdb;14.137142207208873
4091;2ot3_A;2zl1_A;0;-;-;-;-;-1.0
4092;2ot3_A;2zl1_B;0;-;-;-;-;-1.0
4093;3bpl_B;3bpl_C;86;3bpl_0_1_B_1.pdb;3bpl_0_1_C_1.pdb;3bpl_B.pdb;3bpl_C_86.pdb;16.616764390706315
4094;2rhk_A;2rhk_A;32;2rhk_0_4_A_1.pdb;2rhk_0_4_B_1.pdb;2rhk_A.pdb;2rhk_A_32.pdb;11.175523498327536
4095;2z5h_I;2z5h_I;81;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_81.pdb;15.319948174937508
4096;2z5h_B;2z5h_B;76;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_76.pdb;28.575449232487106
4097;2pav_A;2pav_P;20;2pav_0_1_A_1.pdb;2pav_0_1_P_1.pdb;2pav_A.pdb;2pav_P_20.pdb;1.5649718265741879
4098;2v8q_B;2v8q_E;48;2v8q_0_1_B_1.pdb;2v8q_0_1_E_1.pdb;2v8q_B.pdb;2v8q_E_48.pdb;18.91416092937375
4099;2rhk_C;2rhk_C;34;2rhk_0_2_C_1.pdb;2rhk_0_2_D_2.pdb;2rhk_C.pdb;2rhk_C_34.pdb;15.77934210989599
4100;2vp7_A;2vp7_A;69;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_69.pdb;7.756405843897649
4101;2pav_P;3byh_A;5;2pav_0_1_P_1.pdb;2pav_0_1_A_1.pdb;2pav_P.pdb;3byh_A_5.pdb;20.22449563894585
4102;1ydi_A;1ydi_A;207;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_207.pdb;37.661398368582006
4103;2p1m_A;2p1m_A;6;3ogk_0_1_A_1.pdb;3ogk_0_1_C_1.pdb;2p1m_A.pdb;2p1m_A_6.pdb;14.43331633284554
4104;2z5h_I;2z5h_I;82;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_82.pdb;15.319948174937508
4105;2pav_A;3byh_A;11;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;2pav_A.pdb;3byh_A_11.pdb;9.811470495551696
4106;2rhk_A;2rhk_A;33;2rhk_0_4_A_1.pdb;2rhk_0_4_B_1.pdb;2rhk_A.pdb;2rhk_A_33.pdb;12.864745684984387
4107;2z5h_B;2z5h_B;77;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_77.pdb;28.575457139665556
4108;2rhk_C;2rhk_C;35;2rhk_0_2_C_1.pdb;2rhk_0_2_D_2.pdb;2rhk_C.pdb;2rhk_C_35.pdb;17.25589470921113
4109;3bpl_B;3bpl_C;87;3bpl_0_1_B_1.pdb;3bpl_0_1_C_1.pdb;3bpl_B.pdb;3bpl_C_87.pdb;16.616764390706315
4110;2v8q_B;2v8q_E;49;2v8q_0_1_B_1.pdb;2v8q_0_1_E_1.pdb;2v8q_B.pdb;2v8q_E_49.pdb;0.332058060703988
4111;2p1m_B;2p1m_B;1;2p1m_0_2_B_2.pdb;2p1m_0_2_B_1.pdb;2p1m_B.pdb;2p1m_B_1.pdb;25.48154220343599
4112;2vp7_A;2vp7_A;70;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_70.pdb;10.525719487649138
4113;2pav_A;2pav_P;21;2pav_0_1_A_1.pdb;2pav_0_1_P_1.pdb;2pav_A.pdb;2pav_P_21.pdb;1.5649412038913146
4114;1i7x_A;1i7x_C;185;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_185.pdb;14.137152429545203
4115;2z5h_I;2z5h_I;83;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_83.pdb;15.31994734680934
4116;2p1m_A;2p1m_A;7;3ogk_0_1_A_1.pdb;3ogk_0_1_C_1.pdb;2p1m_A.pdb;2p1m_A_7.pdb;14.433349052503958
4117;1ydi_A;1ydi_A;208;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_208.pdb;22.99534961549565
4118;2pav_P;3byh_A;6;2pav_0_1_P_1.pdb;2pav_0_1_A_1.pdb;2pav_P.pdb;3byh_A_6.pdb;16.383820538757977
4119;2z5h_B;2z5h_B;78;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_78.pdb;28.575447428734904
4120;2rhk_A;2rhk_A;34;2rhk_0_4_A_1.pdb;2rhk_0_4_B_1.pdb;2rhk_A.pdb;2rhk_A_34.pdb;11.175544763765684
4121;2rhk_C;2rhk_C;36;2rhk_0_2_C_1.pdb;2rhk_0_2_D_2.pdb;2rhk_C.pdb;2rhk_C_36.pdb;14.256706271426353
4122;2pav_A;3byh_A;12;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;2pav_A.pdb;3byh_A_12.pdb;9.811470495551696
4123;2vp7_A;2vp7_A;71;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_71.pdb;10.222501610739055
4124;3bpl_B;3bpl_C;88;3bpl_0_1_B_1.pdb;3bpl_0_1_C_1.pdb;3bpl_B.pdb;3bpl_C_88.pdb;16.616764390706315
4125;2z5h_I;2z5h_I;84;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_84.pdb;15.319948174937508
4126;2v8q_B;2v8q_E;50;2v8q_0_1_B_1.pdb;2v8q_0_1_E_1.pdb;2v8q_B.pdb;2v8q_E_50.pdb;18.91417028090267
4127;2p1m_A;2p1m_A;8;3ogk_0_1_A_1.pdb;3ogk_0_1_C_1.pdb;2p1m_A.pdb;2p1m_A_8.pdb;14.433349052503958
4128;2pav_A;2pav_P;22;2pav_0_1_A_1.pdb;2pav_0_1_P_1.pdb;2pav_A.pdb;2pav_P_22.pdb;1.5649680777454626
4129;2z5h_B;2z5h_B;79;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_79.pdb;28.575452903543134
4130;2rhk_C;2rhk_C;37;2rhk_0_2_C_1.pdb;2rhk_0_2_D_2.pdb;2rhk_C.pdb;2rhk_C_37.pdb;20.454229659698893
4131;2vp7_A;2vp7_A;72;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_72.pdb;10.244989309716626
4132;2z5h_I;2z5h_I;85;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_85.pdb;15.319981000331449
4133;2rhk_A;2rhk_A;35;2rhk_0_4_A_1.pdb;2rhk_0_4_B_1.pdb;2rhk_A.pdb;2rhk_A_35.pdb;17.03140015564245
4134;2ot3_A;2ot3_B;1;2ot3_0_1_A_1.pdb;2ot3_0_1_B_1.pdb;2ot3_A.pdb;2ot3_B_1.pdb;0.2968328027344359
4135;2ot3_B;2ot3_B;1;1z08_0_5_C_2.pdb;1z08_0_5_D_1.pdb;2ot3_B.pdb;2ot3_B_1.pdb;8.420429780685712
4136;1ydi_A;1ydi_A;209;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_209.pdb;37.497283389219206
4137;2pav_P;3byh_A;7;2pav_0_1_P_1.pdb;2pav_0_1_A_1.pdb;2pav_P.pdb;3byh_A_7.pdb;10.686659811187
4138;2p1m_B;2p1m_B;2;2p1m_0_2_B_2.pdb;2p1m_0_2_B_1.pdb;2p1m_B.pdb;2p1m_B_2.pdb;29.04666037231976
4139;1i7x_A;1i7x_C;186;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_186.pdb;14.137139832246952
4140;2z5h_I;2z5h_I;86;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_86.pdb;15.319948174937508
4141;3bpl_B;3bpl_C;89;3bpl_0_1_B_1.pdb;3bpl_0_1_C_1.pdb;3bpl_B.pdb;3bpl_C_89.pdb;16.616764390706315
4142;2z5h_B;2z5h_B;80;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_80.pdb;28.575450104309024
4143;2vp7_A;2vp7_A;73;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_73.pdb;10.244989309716626
4144;2p1m_A;2p1m_A;9;3ogk_0_1_A_1.pdb;3ogk_0_1_C_1.pdb;2p1m_A.pdb;2p1m_A_9.pdb;14.433349052503958
4145;2rhk_C;2rhk_C;38;2rhk_0_2_C_1.pdb;2rhk_0_2_D_2.pdb;2rhk_C.pdb;2rhk_C_38.pdb;17.321118157374517
4146;2pav_A;3byh_A;13;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;2pav_A.pdb;3byh_A_13.pdb;20.84475996787274
4147;2v8q_B;2v8q_E;51;2v8q_0_1_B_1.pdb;2v8q_0_1_E_1.pdb;2v8q_B.pdb;2v8q_E_51.pdb;0.3320589524199433
4148;2rhk_A;2rhk_A;36;2rhk_0_4_A_1.pdb;2rhk_0_4_B_1.pdb;2rhk_A.pdb;2rhk_A_36.pdb;17.03139331148193
4149;2pav_A;2pav_P;23;2pav_0_1_A_1.pdb;2pav_0_1_P_1.pdb;2pav_A.pdb;2pav_P_23.pdb;1.5649718265741879
4150;2ot3_B;2ot3_B;2;1z08_0_5_C_2.pdb;1z08_0_5_D_1.pdb;2ot3_B.pdb;2ot3_B_2.pdb;8.420445573552593
4151;2ot3_A;2ot3_B;2;2ot3_0_1_A_1.pdb;2ot3_0_1_B_1.pdb;2ot3_A.pdb;2ot3_B_2.pdb;0.2968328027344359
4152;2z5h_I;2z5h_I;87;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_87.pdb;15.319948174937508
4153;2z5h_B;2z5h_B;81;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_81.pdb;28.5754519749617
4154;2pav_P;3byh_A;8;2pav_0_1_P_1.pdb;2pav_0_1_A_1.pdb;2pav_P.pdb;3byh_A_8.pdb;21.005232649890225
4155;1ydi_A;1ydi_A;210;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_210.pdb;37.49728462576298
4156;2vp7_A;2vp7_A;74;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_74.pdb;4.078535314182386
4157;2rhk_C;2rhk_C;39;2rhk_0_2_C_1.pdb;2rhk_0_2_D_2.pdb;2rhk_C.pdb;2rhk_C_39.pdb;11.134657381687196
4158;2p1m_A;2p1m_A;10;3ogk_0_1_A_1.pdb;3ogk_0_1_C_1.pdb;2p1m_A.pdb;2p1m_A_10.pdb;14.433349052503958
4159;3bpl_B;3bpl_C;90;3bpl_0_1_B_1.pdb;3bpl_0_1_C_1.pdb;3bpl_B.pdb;3bpl_C_90.pdb;16.616764390706315
4160;2z5h_I;2z5h_I;88;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_88.pdb;15.319947279551593
4161;2z5h_B;2z5h_B;82;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_82.pdb;28.575452928140663
4162;2rhk_A;2rhk_A;37;2rhk_0_4_A_1.pdb;2rhk_0_4_B_1.pdb;2rhk_A.pdb;2rhk_A_37.pdb;20.48956664455507
4163;2v8q_B;2v8q_E;52;2v8q_0_1_B_1.pdb;2v8q_0_1_E_1.pdb;2v8q_B.pdb;2v8q_E_52.pdb;0.3320692381625782
4164;2pav_A;2pav_P;24;2pav_0_1_A_1.pdb;2pav_0_1_P_1.pdb;2pav_A.pdb;2pav_P_24.pdb;1.5649718265741879
4165;2ot3_B;2ot3_B;3;1z08_0_5_C_2.pdb;1z08_0_5_D_1.pdb;2ot3_B.pdb;2ot3_B_3.pdb;8.273598519975641
4166;2vp7_A;2vp7_A;75;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_75.pdb;4.07847843743532
4167;2p1m_B;2p1m_B;3;2p1m_0_2_B_2.pdb;2p1m_0_2_B_1.pdb;2p1m_B.pdb;2p1m_B_3.pdb;25.48154220343599
4168;1i7x_A;1i7x_C;187;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_187.pdb;14.137139638859715
4169;2pav_A;3byh_A;14;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;2pav_A.pdb;3byh_A_14.pdb;21.481532561859968
4170;2ot3_A;2ot3_B;3;2ot3_0_1_A_1.pdb;2ot3_0_1_B_1.pdb;2ot3_A.pdb;2ot3_B_3.pdb;0.2968328027344359
4171;2z5h_I;2z5h_I;89;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_89.pdb;15.319948174937508
4172;2rhk_C;2rhk_C;40;2rhk_0_2_C_1.pdb;2rhk_0_2_D_2.pdb;2rhk_C.pdb;2rhk_C_40.pdb;14.716157190817317
4173;2z5h_B;2z5h_B;83;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_83.pdb;28.575452903543134
4174;2p1m_A;2p1m_A;11;3ogk_0_1_A_1.pdb;3ogk_0_1_C_1.pdb;2p1m_A.pdb;2p1m_A_11.pdb;27.45715883138736
4175;1ydi_A;1ydi_A;211;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_211.pdb;37.497283389219206
4176;2pav_P;3byh_A;9;2pav_0_1_P_1.pdb;2pav_0_1_A_1.pdb;2pav_P.pdb;3byh_A_9.pdb;15.905519798076226
4177;2rhk_A;2rhk_A;38;2rhk_0_4_A_1.pdb;2rhk_0_4_B_1.pdb;2rhk_A.pdb;2rhk_A_38.pdb;17.03140015564245
4178;2vp7_A;2vp7_A;76;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_76.pdb;10.222501610739055
4179;3bpl_B;3bpl_C;91;3bpl_0_1_B_1.pdb;3bpl_0_1_C_1.pdb;3bpl_B.pdb;3bpl_C_91.pdb;16.61677581836881
4180;2v8q_B;2v8q_E;53;2v8q_0_1_B_1.pdb;2v8q_0_1_E_1.pdb;2v8q_B.pdb;2v8q_E_53.pdb;0.3320589524199433
4181;2ot3_B;2ot3_B;4;1z08_0_5_C_2.pdb;1z08_0_5_D_1.pdb;2ot3_B.pdb;2ot3_B_4.pdb;15.611996698370733
4182;2z5h_I;2z5h_I;90;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_90.pdb;15.319931487729722
4183;2pav_A;2pav_P;25;2pav_0_1_A_1.pdb;2pav_0_1_P_1.pdb;2pav_A.pdb;2pav_P_25.pdb;1.5650127831939769
4184;2rhk_C;2rhk_C;41;2rhk_0_2_C_1.pdb;2rhk_0_2_D_2.pdb;2rhk_C.pdb;2rhk_C_41.pdb;17.25589470921113
4185;2z5h_B;2z5h_B;84;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_84.pdb;28.575450104309024
4186;2p1m_A;2p1m_A;12;3ogk_0_1_A_1.pdb;3ogk_0_1_C_1.pdb;2p1m_A.pdb;2p1m_A_12.pdb;27.457177297112825
4187;2ot3_B;2z3q_B;0;-;-;-;-;-1.0
4188;2ot3_A;2ot3_B;4;2ot3_0_1_A_1.pdb;2ot3_0_1_B_1.pdb;2ot3_A.pdb;2ot3_B_4.pdb;0.29683196222870456
4189;2vp7_A;2vp7_A;77;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_77.pdb;10.222501610739055
4190;2z5h_I;2z5h_I;91;2z5i_0_6_I_1.pdb;2z5i_0_6_J_1.pdb;2z5h_I.pdb;2z5h_I_91.pdb;15.319947434452562
4191;2pav_A;3byh_A;15;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;2pav_A.pdb;3byh_A_15.pdb;21.481532561859968
4192;2ot3_B;2z3q_C;0;-;-;-;-;-1.0
4193;2ot3_B;2zl1_A;0;-;-;-;-;-1.0
4194;2ot3_B;2zl1_B;0;-;-;-;-;-1.0
4195;2rhk_A;2rhk_A;39;2rhk_0_4_A_1.pdb;2rhk_0_4_B_1.pdb;2rhk_A.pdb;2rhk_A_39.pdb;11.175541075299158
4196;1i7x_A;1i7x_C;188;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_188.pdb;14.137138867859663
4197;2pav_P;3byh_A;10;2pav_0_1_P_1.pdb;2pav_0_1_A_1.pdb;2pav_P.pdb;3byh_A_10.pdb;20.224500355323062
4198;2ot3_B;3bc1_E;0;-;-;-;-;-1.0
4199;2v8q_B;2v8q_E;54;2v8q_0_1_B_1.pdb;2v8q_0_1_E_1.pdb;2v8q_B.pdb;2v8q_E_54.pdb;0.3320589524199433
4200;2ot3_B;3brw_B;0;-;-;-;-;-1.0
4201;2rhk_C;2rhk_C;42;2rhk_0_2_C_1.pdb;2rhk_0_2_D_2.pdb;2rhk_C.pdb;2rhk_C_42.pdb;14.716182834806672
4202;1ydi_A;1ydi_A;212;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1ydi_A.pdb;1ydi_A_212.pdb;37.497283389219206
4203;2ot3_B;2ot3_B;5;1z08_0_5_C_2.pdb;1z08_0_5_D_1.pdb;2ot3_B.pdb;2ot3_B_5.pdb;12.505746230928578
4204;2ot3_B;3d2u_B;0;-;-;-;-;-1.0
4205;2z5h_B;2z5h_B;85;2z5h_0_1_B_1.pdb;2z5h_0_1_A_1.pdb;2z5h_B.pdb;2z5h_B_85.pdb;28.57544812318589
4206;2o8a_A;2p1m_A;0;-;-;-;-;-1.0
4207;2vp7_A;2vp7_A;78;2yyr_0_1_A_1.pdb;2yyr_0_1_B_1.pdb;2vp7_A.pdb;2vp7_A_78.pdb;10.222501610739055
4208;3bpl_B;3bpl_C;92;3bpl_0_1_B_1.pdb;3bpl_0_1_C_1.pdb;3bpl_B.pdb;3bpl_C_92.pdb;16.616768500757676
4209;2o8a_A;2p1m_B;0;-;-;-;-;-1.0
4210;2o8a_A;2pav_P;0;-;-;-;-;-1.0
